"fact_id","time_id","fault_label","condition_id","shaft_rpm","engine_load","fuel_flow","air_pressure","ambient_temp","oil_temp","oil_pressure","vibration_x","vibration_y","vibration_z","cyl1_pressure","cyl1_exhaust_temp","cyl2_pressure","cyl2_exhaust_temp","cyl3_pressure","cyl3_exhaust_temp","cyl4_pressure","cyl4_exhaust_temp","sfoc","load_factor"
"3699",33,0,1,"952.24","68.33","125.51","1.21","26.08","90.94","3.15","0.05","0.0518","0.0562","169.29","457.78","141.03","469.07","144.72","417.38","127.68","365.79","1.84","0.68"
"3700",31,0,1,"952.24","68.33","125.51","1.21","26.08","90.94","3.15","0.05","0.0518","0.0562","169.29","457.78","141.03","469.07","144.72","417.38","127.68","365.79","1.84","0.68"
"3701",33,2,1,"907.22","72.39","144.95","1.22","27.36","88.01","3.40","0.06","0.0402","0.0830","135.67","421.30","136.75","447.93","145.84","445.23","111.54","430.35","2.00","0.72"
"3702",31,2,1,"907.22","72.39","144.95","1.22","27.36","88.01","3.40","0.06","0.0402","0.0830","135.67","421.30","136.75","447.93","145.84","445.23","111.54","430.35","2.00","0.72"
"3703",33,4,1,"971.05","62.89","127.82","1.19","28.82","84.78","3.35","0.41","0.2286","0.0437","160.69","414.87","137.00","405.07","160.91","362.48","127.11","439.51","2.03","0.63"
"3704",31,4,1,"971.05","62.89","127.82","1.19","28.82","84.78","3.35","0.41","0.2286","0.0437","160.69","414.87","137.00","405.07","160.91","362.48","127.11","439.51","2.03","0.63"
"3705",33,0,1,"943.14","75.05","117.37","1.27","28.50","75.46","3.62","0.08","0.0405","0.0207","161.34","410.98","134.56","438.91","135.84","440.59","145.02","431.82","1.56","0.75"
"3706",31,0,1,"943.14","75.05","117.37","1.27","28.50","75.46","3.62","0.08","0.0405","0.0207","161.34","410.98","134.56","438.91","135.84","440.59","145.02","431.82","1.56","0.75"
"3707",33,0,1,"895.72","66.61","123.71","1.22","27.34","85.34","3.80","0.04","0.0471","0.0452","152.87","366.18","142.09","464.67","140.75","405.89","142.43","407.01","1.86","0.67"
"3708",31,0,1,"895.72","66.61","123.71","1.22","27.34","85.34","3.80","0.04","0.0471","0.0452","152.87","366.18","142.09","464.67","140.75","405.89","142.43","407.01","1.86","0.67"
"3709",33,0,1,"1008.57","86.08","129.28","1.28","29.56","79.76","3.26","0.05","0.0352","0.0770","150.44","406.86","144.33","373.71","145.06","446.12","130.83","466.12","1.50","0.86"
"3710",31,0,1,"1008.57","86.08","129.28","1.28","29.56","79.76","3.26","0.05","0.0352","0.0770","150.44","406.86","144.33","373.71","145.06","446.12","130.83","466.12","1.50","0.86"
"3711",33,0,1,"952.93","75.42","126.76","1.20","27.05","84.95","3.63","0.07","0.0408","0.0698","131.53","417.16","151.38","471.31","151.14","459.13","156.17","418.92","1.68","0.75"
"3712",31,0,1,"952.93","75.42","126.76","1.20","27.05","84.95","3.63","0.07","0.0408","0.0698","131.53","417.16","151.38","471.31","151.14","459.13","156.17","418.92","1.68","0.75"
"3713",33,0,1,"953.64","57.99","149.60","1.10","29.13","78.39","3.54","0.01","0.0685","0.0499","145.33","457.21","163.04","441.84","162.07","417.39","135.24","428.67","2.58","0.58"
"3714",31,0,1,"953.64","57.99","149.60","1.10","29.13","78.39","3.54","0.01","0.0685","0.0499","145.33","457.21","163.04","441.84","162.07","417.39","135.24","428.67","2.58","0.58"
"3715",33,0,1,"956.43","70.65","128.43","1.13","27.60","72.26","3.05","0.05","0.0450","0.0765","151.29","408.75","142.68","480.97","141.30","391.16","142.10","439.30","1.82","0.71"
"3716",31,0,1,"956.43","70.65","128.43","1.13","27.60","72.26","3.05","0.05","0.0450","0.0765","151.29","408.75","142.68","480.97","141.30","391.16","142.10","439.30","1.82","0.71"
"3717",33,2,1,"894.35","66.32","103.64","1.13","30.78","81.98","2.99","0.05","0.0442","0.0285","153.90","422.51","136.40","427.74","135.90","458.17","131.71","405.42","1.56","0.66"
"3718",31,2,1,"894.35","66.32","103.64","1.13","30.78","81.98","2.99","0.05","0.0442","0.0285","153.90","422.51","136.40","427.74","135.90","458.17","131.71","405.42","1.56","0.66"
"3719",33,0,1,"1013.64","87.60","110.73","1.22","33.25","76.58","4.08","0.08","0.0280","0.0730","126.02","393.94","141.30","397.07","150.24","447.01","140.29","417.50","1.26","0.88"
"3720",31,0,1,"1013.64","87.60","110.73","1.22","33.25","76.58","4.08","0.08","0.0280","0.0730","126.02","393.94","141.30","397.07","150.24","447.01","140.29","417.50","1.26","0.88"
"3721",192,0,1,"982.90","68.13","149.36","1.16","29.84","70.88","3.88","0.06","0.0463","0.0371","130.19","402.82","132.26","434.49","149.34","377.14","154.04","442.69","2.19","0.68"
"3722",158,0,1,"982.90","68.13","149.36","1.16","29.84","70.88","3.88","0.06","0.0463","0.0371","130.19","402.82","132.26","434.49","149.34","377.14","154.04","442.69","2.19","0.68"
"3723",192,0,1,"963.46","65.22","138.23","1.26","28.93","85.30","3.46","0.04","0.0619","0.0539","143.16","423.20","144.57","395.10","132.22","453.65","120.84","443.61","2.12","0.65"
"3724",158,0,1,"963.46","65.22","138.23","1.26","28.93","85.30","3.46","0.04","0.0619","0.0539","143.16","423.20","144.57","395.10","132.22","453.65","120.84","443.61","2.12","0.65"
"3725",192,0,1,"1020.07","88.39","136.17","1.22","30.20","82.88","3.78","0.03","0.0244","0.0778","162.40","410.20","152.33","389.51","151.42","438.86","162.65","454.98","1.54","0.88"
"3726",158,0,1,"1020.07","88.39","136.17","1.22","30.20","82.88","3.78","0.03","0.0244","0.0778","162.40","410.20","152.33","389.51","151.42","438.86","162.65","454.98","1.54","0.88"
"3727",192,0,1,"912.47","62.99","132.37","1.26","30.33","79.91","3.42","0.07","0.0300","0.1010","147.95","421.17","135.76","422.33","157.17","413.75","126.20","460.89","2.10","0.63"
"3728",158,0,1,"912.47","62.99","132.37","1.26","30.33","79.91","3.42","0.07","0.0300","0.1010","147.95","421.17","135.76","422.33","157.17","413.75","126.20","460.89","2.10","0.63"
"3729",192,3,1,"1001.59","73.26","112.62","1.17","27.04","71.66","3.61","0.04","0.0250","0.0602","135.69","483.20","153.34","470.82","147.17","444.04","139.27","406.40","1.54","0.73"
"3730",158,3,1,"1001.59","73.26","112.62","1.17","27.04","71.66","3.61","0.04","0.0250","0.0602","135.69","483.20","153.34","470.82","147.17","444.04","139.27","406.40","1.54","0.73"
"3731",192,0,1,"933.86","72.07","144.36","1.25","27.14","75.17","3.58","0.07","0.0504","0.1068","139.82","415.49","142.89","436.66","149.09","499.91","135.85","456.48","2.00","0.72"
"3732",158,0,1,"933.86","72.07","144.36","1.25","27.14","75.17","3.58","0.07","0.0504","0.1068","139.82","415.49","142.89","436.66","149.09","499.91","135.85","456.48","2.00","0.72"
"3733",192,5,1,"1003.77","63.74","125.30","1.34","27.50","94.71","1.82","0.06","0.0789","0.0337","157.05","428.41","143.79","393.65","131.00","372.02","134.76","394.37","1.97","0.64"
"3734",158,5,1,"1003.77","63.74","125.30","1.34","27.50","94.71","1.82","0.06","0.0789","0.0337","157.05","428.41","143.79","393.65","131.00","372.02","134.76","394.37","1.97","0.64"
"3735",192,0,1,"949.77","85.20","152.70","1.38","29.51","78.30","3.19","0.07","0.0606","0.0835","153.49","370.68","129.44","418.75","143.13","408.02","144.55","438.21","1.79","0.85"
"3736",158,0,1,"949.77","85.20","152.70","1.38","29.51","78.30","3.19","0.07","0.0606","0.0835","153.49","370.68","129.44","418.75","143.13","408.02","144.55","438.21","1.79","0.85"
"3737",192,0,1,"974.42","61.45","127.85","1.28","28.05","84.85","3.49","0.03","0.0715","0.0685","142.43","392.34","149.19","446.36","152.74","485.05","145.04","388.84","2.08","0.61"
"3738",158,0,1,"974.42","61.45","127.85","1.28","28.05","84.85","3.49","0.03","0.0715","0.0685","142.43","392.34","149.19","446.36","152.74","485.05","145.04","388.84","2.08","0.61"
"3739",192,2,1,"978.87","77.79","120.64","1.28","26.59","66.92","3.23","0.03","0.0338","0.0726","164.19","416.63","136.27","473.20","128.36","419.12","146.48","434.43","1.55","0.78"
"3740",158,2,1,"978.87","77.79","120.64","1.28","26.59","66.92","3.23","0.03","0.0338","0.0726","164.19","416.63","136.27","473.20","128.36","419.12","146.48","434.43","1.55","0.78"
"3741",192,0,1,"921.97","83.82","133.05","1.14","27.04","91.80","3.56","0.06","0.0588","0.0711","150.91","472.54","148.43","417.05","143.57","383.47","156.43","390.33","1.59","0.84"
"3742",158,0,1,"921.97","83.82","133.05","1.14","27.04","91.80","3.56","0.06","0.0588","0.0711","150.91","472.54","148.43","417.05","143.57","383.47","156.43","390.33","1.59","0.84"
"3743",192,0,1,"946.53","74.87","100.09","1.20","29.68","80.66","3.71","0.01","0.0257","0.0528","141.04","381.32","138.00","450.74","160.68","451.40","156.44","447.64","1.34","0.75"
"3744",158,0,1,"946.53","74.87","100.09","1.20","29.68","80.66","3.71","0.01","0.0257","0.0528","141.04","381.32","138.00","450.74","160.68","451.40","156.44","447.64","1.34","0.75"
"3745",192,0,1,"992.78","68.77","139.22","1.34","34.80","84.66","3.20","0.07","0.0642","0.0421","163.13","432.05","154.89","400.17","143.05","392.42","148.92","397.28","2.02","0.69"
"3746",158,0,1,"992.78","68.77","139.22","1.34","34.80","84.66","3.20","0.07","0.0642","0.0421","163.13","432.05","154.89","400.17","143.05","392.42","148.92","397.28","2.02","0.69"
"3747",192,5,1,"917.44","56.91","126.96","1.09","30.36","93.81","2.50","0.04","0.0734","0.0620","150.52","469.52","141.81","455.46","159.95","445.53","148.12","435.56","2.23","0.57"
"3748",158,5,1,"917.44","56.91","126.96","1.09","30.36","93.81","2.50","0.04","0.0734","0.0620","150.52","469.52","141.81","455.46","159.95","445.53","148.12","435.56","2.23","0.57"
"3749",192,0,1,"987.35","76.34","130.92","1.16","30.01","85.04","4.44","0.06","0.0162","0.0492","145.98","459.92","150.91","446.62","148.89","447.10","147.06","415.02","1.71","0.76"
"3750",158,0,1,"987.35","76.34","130.92","1.16","30.01","85.04","4.44","0.06","0.0162","0.0492","145.98","459.92","150.91","446.62","148.89","447.10","147.06","415.02","1.71","0.76"
"3751",192,0,1,"1015.17","74.92","114.09","1.26","27.25","87.40","3.97","0.06","-0.0137","0.0646","144.14","426.24","155.04","442.55","133.04","439.64","133.99","444.52","1.52","0.75"
"3752",158,0,1,"1015.17","74.92","114.09","1.26","27.25","87.40","3.97","0.06","-0.0137","0.0646","144.14","426.24","155.04","442.55","133.04","439.64","133.99","444.52","1.52","0.75"
"3753",192,0,1,"929.69","60.92","107.54","1.21","31.13","80.18","3.06","0.02","0.0435","0.0503","152.89","381.29","153.31","406.84","143.32","415.59","141.00","410.66","1.77","0.61"
"3754",158,0,1,"929.69","60.92","107.54","1.21","31.13","80.18","3.06","0.02","0.0435","0.0503","152.89","381.29","153.31","406.84","143.32","415.59","141.00","410.66","1.77","0.61"
"3755",192,4,1,"1017.06","68.35","131.09","1.22","25.47","68.52","3.30","0.49","0.3562","0.0884","151.02","425.88","167.81","421.33","146.36","409.23","151.25","438.61","1.92","0.68"
"3756",158,4,1,"1017.06","68.35","131.09","1.22","25.47","68.52","3.30","0.49","0.3562","0.0884","151.02","425.88","167.81","421.33","146.36","409.23","151.25","438.61","1.92","0.68"
"3757",192,7,1,"1013.10","67.89","102.60","1.26","26.08","85.57","2.73","0.08","0.0121","0.4271","156.52","455.97","140.17","416.33","121.93","382.93","148.72","508.36","1.51","0.68"
"3758",158,7,1,"1013.10","67.89","102.60","1.26","26.08","85.57","2.73","0.08","0.0121","0.4271","156.52","455.97","140.17","416.33","121.93","382.93","148.72","508.36","1.51","0.68"
"3759",192,0,1,"897.31","52.06","123.63","1.18","32.81","87.51","4.16","0.06","0.0525","0.0613","153.87","394.61","152.97","443.75","142.98","453.44","157.05","446.34","2.37","0.52"
"3760",158,0,1,"897.31","52.06","123.63","1.18","32.81","87.51","4.16","0.06","0.0525","0.0613","153.87","394.61","152.97","443.75","142.98","453.44","157.05","446.34","2.37","0.52"
"3761",192,4,1,"949.75","56.31","116.49","1.28","28.02","78.95","3.76","0.41","0.4833","0.0629","143.91","464.08","148.10","387.25","150.53","376.45","142.46","411.77","2.07","0.56"
"3762",158,4,1,"949.75","56.31","116.49","1.28","28.02","78.95","3.76","0.41","0.4833","0.0629","143.91","464.08","148.10","387.25","150.53","376.45","142.46","411.77","2.07","0.56"
"3763",192,0,1,"960.53","66.81","119.20","1.05","27.72","78.64","3.55","0.06","0.0737","0.0610","132.35","379.46","141.47","454.10","165.25","407.08","146.92","443.57","1.78","0.67"
"3764",158,0,1,"960.53","66.81","119.20","1.05","27.72","78.64","3.55","0.06","0.0737","0.0610","132.35","379.46","141.47","454.10","165.25","407.08","146.92","443.57","1.78","0.67"
"3765",192,0,1,"942.70","55.78","129.38","1.10","33.56","75.34","3.34","-0.01","0.0491","0.0790","150.06","371.55","147.59","443.97","142.48","404.34","136.69","381.33","2.32","0.56"
"3766",158,0,1,"942.70","55.78","129.38","1.10","33.56","75.34","3.34","-0.01","0.0491","0.0790","150.06","371.55","147.59","443.97","142.48","404.34","136.69","381.33","2.32","0.56"
"3767",192,0,1,"991.28","68.24","124.99","1.02","25.92","76.61","3.23","0.10","0.0608","0.0462","157.59","402.03","151.36","381.09","137.53","393.15","163.19","416.65","1.83","0.68"
"3768",158,0,1,"991.28","68.24","124.99","1.02","25.92","76.61","3.23","0.10","0.0608","0.0462","157.59","402.03","151.36","381.09","137.53","393.15","163.19","416.65","1.83","0.68"
"3769",192,0,1,"909.56","76.76","116.15","1.25","31.14","78.51","4.04","0.05","0.0772","0.0453","157.46","414.98","130.10","378.01","145.99","499.97","139.36","376.76","1.51","0.77"
"3770",158,0,1,"909.56","76.76","116.15","1.25","31.14","78.51","4.04","0.05","0.0772","0.0453","157.46","414.98","130.10","378.01","145.99","499.97","139.36","376.76","1.51","0.77"
"3771",192,0,1,"928.13","63.34","140.10","1.28","26.89","78.14","3.18","0.06","0.0470","0.0806","138.20","421.08","142.76","472.55","168.43","397.30","155.36","505.53","2.21","0.63"
"3772",158,0,1,"928.13","63.34","140.10","1.28","26.89","78.14","3.18","0.06","0.0470","0.0806","138.20","421.08","142.76","472.55","168.43","397.30","155.36","505.53","2.21","0.63"
"3773",192,0,1,"948.87","78.44","137.78","1.20","27.82","82.27","3.49","0.03","0.0501","0.0542","145.78","395.38","148.09","404.59","148.78","433.38","150.27","416.46","1.76","0.78"
"3774",158,0,1,"948.87","78.44","137.78","1.20","27.82","82.27","3.49","0.03","0.0501","0.0542","145.78","395.38","148.09","404.59","148.78","433.38","150.27","416.46","1.76","0.78"
"3775",192,0,1,"978.35","79.78","120.54","1.36","35.74","72.36","3.12","0.04","0.0492","0.0850","150.71","427.37","155.35","444.46","144.35","434.20","145.77","398.18","1.51","0.80"
"3776",158,0,1,"978.35","79.78","120.54","1.36","35.74","72.36","3.12","0.04","0.0492","0.0850","150.71","427.37","155.35","444.46","144.35","434.20","145.77","398.18","1.51","0.80"
"3777",192,0,1,"1030.93","71.41","142.02","1.06","31.47","77.93","3.70","0.07","0.0761","0.0801","165.69","373.14","144.82","399.16","149.59","428.54","152.04","430.53","1.99","0.71"
"3778",158,0,1,"1030.93","71.41","142.02","1.06","31.47","77.93","3.70","0.07","0.0761","0.0801","165.69","373.14","144.82","399.16","149.59","428.54","152.04","430.53","1.99","0.71"
"3779",192,0,1,"1006.76","69.60","131.07","1.08","28.78","77.13","3.30","0.04","0.0263","0.0514","122.45","408.60","139.86","376.17","150.35","380.08","141.73","411.88","1.88","0.70"
"3780",158,0,1,"1006.76","69.60","131.07","1.08","28.78","77.13","3.30","0.04","0.0263","0.0514","122.45","408.60","139.86","376.17","150.35","380.08","141.73","411.88","1.88","0.70"
"3781",192,6,1,"954.42","77.79","130.04","0.66","35.25","86.03","3.54","0.03","0.0665","0.0730","127.78","456.64","165.10","412.99","142.53","437.79","144.14","355.71","1.67","0.78"
"3782",158,6,1,"954.42","77.79","130.04","0.66","35.25","86.03","3.54","0.03","0.0665","0.0730","127.78","456.64","165.10","412.99","142.53","437.79","144.14","355.71","1.67","0.78"
"3783",192,0,1,"914.28","59.75","125.98","1.24","27.70","89.32","3.15","0.06","0.0106","0.0850","141.38","419.79","153.05","427.52","129.02","387.05","159.34","429.84","2.11","0.60"
"3784",158,0,1,"914.28","59.75","125.98","1.24","27.70","89.32","3.15","0.06","0.0106","0.0850","141.38","419.79","153.05","427.52","129.02","387.05","159.34","429.84","2.11","0.60"
"3785",192,0,1,"941.56","60.99","134.21","1.07","25.86","66.10","3.11","0.04","0.0378","0.0470","151.41","413.05","133.81","373.97","143.75","468.83","138.99","437.75","2.20","0.61"
"3786",158,0,1,"941.56","60.99","134.21","1.07","25.86","66.10","3.11","0.04","0.0378","0.0470","151.41","413.05","133.81","373.97","143.75","468.83","138.99","437.75","2.20","0.61"
"3787",192,0,1,"966.25","65.65","125.93","1.06","24.70","77.36","3.82","0.03","0.0374","0.0658","158.09","450.77","144.65","347.11","138.68","398.34","146.11","401.58","1.92","0.66"
"3788",158,0,1,"966.25","65.65","125.93","1.06","24.70","77.36","3.82","0.03","0.0374","0.0658","158.09","450.77","144.65","347.11","138.68","398.34","146.11","401.58","1.92","0.66"
"3789",192,0,1,"987.16","76.29","141.29","1.11","26.70","76.32","4.12","0.05","0.0417","0.0619","161.84","435.07","154.19","461.82","158.85","428.89","148.77","436.77","1.85","0.76"
"3790",158,0,1,"987.16","76.29","141.29","1.11","26.70","76.32","4.12","0.05","0.0417","0.0619","161.84","435.07","154.19","461.82","158.85","428.89","148.77","436.77","1.85","0.76"
"3791",192,0,1,"986.55","66.11","116.84","1.22","29.75","74.77","3.42","0.04","0.0256","0.0554","128.06","478.32","147.21","417.53","148.32","420.92","132.47","426.57","1.77","0.66"
"3792",158,0,1,"986.55","66.11","116.84","1.22","29.75","74.77","3.42","0.04","0.0256","0.0554","128.06","478.32","147.21","417.53","148.32","420.92","132.47","426.57","1.77","0.66"
"3793",192,6,1,"997.41","62.51","134.55","0.55","24.06","90.52","3.72","0.08","0.0221","0.0286","161.45","440.13","151.94","430.89","142.84","409.93","136.69","399.72","2.15","0.63"
"3794",158,6,1,"997.41","62.51","134.55","0.55","24.06","90.52","3.72","0.08","0.0221","0.0286","161.45","440.13","151.94","430.89","142.84","409.93","136.69","399.72","2.15","0.63"
"3795",192,0,1,"887.62","65.37","133.75","1.11","27.67","79.36","3.22","0.03","0.0587","0.0720","140.21","456.46","131.63","470.89","153.72","445.67","130.18","381.22","2.05","0.65"
"3796",158,0,1,"887.62","65.37","133.75","1.11","27.67","79.36","3.22","0.03","0.0587","0.0720","140.21","456.46","131.63","470.89","153.72","445.67","130.18","381.22","2.05","0.65"
"3797",192,2,1,"905.77","72.21","139.33","1.03","25.33","83.16","3.15","0.05","0.0512","0.0656","102.43","337.87","135.45","374.19","137.99","363.23","151.38","455.81","1.93","0.72"
"3798",158,2,1,"905.77","72.21","139.33","1.03","25.33","83.16","3.15","0.05","0.0512","0.0656","102.43","337.87","135.45","374.19","137.99","363.23","151.38","455.81","1.93","0.72"
"3799",192,0,1,"962.65","81.70","127.12","1.28","25.21","76.06","3.53","0.05","0.0870","0.0775","142.90","411.24","169.91","461.56","122.89","382.76","134.87","388.52","1.56","0.82"
